filmoId,nomId
27662,14261
27663,1811
27664,24165
27665,31270
27665,53605
27666,52347
27045,2864
27046,37477
27047,35303
27048,48289
27049,47646
27051,29272
27052,47946
27053,52792
27054,376
27055,79249
27056,4156
27057,31624
27058,2631
27059,31668
27060,13195
27061,41622
27062,149633
27063,50442
27064,48263
27065,54539
27066,19828
27067,6598
27067,16225
27068,10090
27069,22682
27070,10707
27071,21316
27072,53435
27073,49079
27074,16219
27075,22682
27076,51917
27077,55032
27078,34139
27079,30718
27080,57095
27081,30439
27082,7005
27083,48395
27084,43983
27085,15167
27086,57719
27087,41667
27088,52412
27089,525
27089,6200
27090,5286
27091,46415
27092,6256
27092,36605
27093,18611
27094,22231
27095,16385
27096,46329
27097,50584
27099,20636
27101,31156
27102,29590
27103,42541
27104,8132
27105,28228
27106,46000
27107,50005
27108,38258
27109,15218
27110,51245
27111,30683
27112,35639
27113,15809
27114,26519
27115,35216
27116,5573
27117,50271
27119,33485
27120,52785
27121,5010
27122,35091
27123,56250
27124,23552
27125,16767
27126,23480
27127,54575
27128,17214
27129,10789
27130,2725
27131,47308
27132,14063
27133,11762
27134,44811
27135,39465
27136,14918
27137,24077
27139,47251
27141,332
27142,540
27143,55994
27144,43344
27145,28841
27146,6482
27147,36030
27148,57410
27149,38035
27150,14155
27151,26287
27152,50623
27153,18279
27154,48194
27155,25277
27155,35021
27156,35328
27157,29506
27158,12406
27159,11370
27160,24639
27161,11389
27162,49846
27163,41818
27164,12935
27165,11912
27166,16219
27166,22217
27167,2080
27168,46751
27169,29393
27170,12239
27171,6389
27172,40748
27173,13488
27175,50403
27176,17000
27177,13451
27178,16943
27179,25458
27180,32132
27181,23080
27181,53742
27182,26840
27182,46623
27183,42094
27184,7554
27185,45902
27186,47517
27187,3204
27188,3650
27191,5309
27192,55032
27193,31260
27194,44337
27195,18133
27196,52847
27197,42799
27198,11707
27199,18235
27200,1850
27201,31527
27202,2814
27203,4156
27204,19902
27205,43983
27206,32627
27207,8369
27208,45964
27209,46390
27210,6232
27212,14388
27213,45619
27214,132856
27215,55359
27216,17164
27217,11350
27218,2312
27219,17437
27220,19860
27220,37592
27221,8755
27222,17239
27223,34187
27224,44155
27225,25458
27226,15167
27227,39147
27228,23254
27229,41029
27230,1320
27231,8649
27231,48373
27232,35116
27234,56048
27235,3261
27238,53742
27239,17214
27240,5812
27242,13677
27243,27382
27244,54017
27245,47907
27246,35615
27247,47817
27248,57410
27249,38306
27250,22106
27251,50661
27252,11080
27253,36024
27254,20636
27255,43360
27256,41236
27257,16110
27258,36030
27260,31476
27262,36302
27263,4966
27265,24554
27266,33971
27267,6036
27268,16999
27269,23441
27270,54791
27271,26993
27272,17856
27273,31669
27274,31527
27275,36255
27276,27200
27278,18249
27278,36680
27279,20033
27280,15254
27282,28261
27283,56826
27284,1066
27284,28895
27285,53563
27286,46771
27287,16090
27288,37139
27289,37856
27290,19523
27291,26993
27292,5907
27293,6572
27294,24999
27295,42569
27296,1881
27297,6603
27298,31605
27299,53275
27300,45411
27301,56826
27302,31934
27303,17616
27304,50543
27307,13002
27308,7965
27309,8563
27310,17677
27311,25090
27313,14138
27315,8260
27316,16421
27317,25361
27318,20979
27319,11388
27320,38586
27322,9960
27322,12297
27323,25952
27324,27543
27325,38824
27327,38258
27328,29250
27329,11179
27330,34556
27331,1851
27331,43574
27332,41622
27333,27723
27334,27451
27335,33249
27336,49268
27337,29189
27338,2499
27339,17669
27339,47517
27340,14013
27341,11152
27342,4071
27343,54090
27344,22215
27345,13415
27346,35408
27347,54575
27348,54549
27349,384
27351,42746
27353,31528
27354,45805
27356,17050
27357,21817
27358,25927
27359,25927
27360,42380
27361,16593
27362,52614
27363,30134
27364,2864
27365,51917
27366,34705
27367,14063
27368,21579
27369,21311
27371,20350
27372,49475
27373,33913
27374,36507
27375,46400
27377,27709
27378,51343
27379,18133
27380,22224
27381,25867
27382,22527
27383,36512
27384,31902
27385,4413
27386,40435
27387,27221
27388,6249
27389,1961
27392,55914
27394,52032
27396,40195
27397,6166
27397,51211
27398,43360
27399,5810
27401,48628
27403,30352
27404,484
27405,30962
27406,149650
27407,4067
27408,32604
27409,40686
27410,23091
27411,3618
27412,52633
27413,52633
27414,19800
27416,54758
27417,52093
27418,45271
27419,39959
27420,9783
27421,38433
27422,19807
27423,38132
27424,8441
27424,23254
27425,27051
27425,52340
27426,49854
27427,44861
27428,17894
27428,26765
27429,11690
27430,43579
27431,44662
27432,57247
27433,29255
27434,54335
27435,49371
27436,50815
27437,46968
27438,29250
27439,332
27440,42460
27441,5059
27442,16076
27443,30111
27444,56720
27445,20636
27446,50661
27448,42533
27449,8755
27450,47235
27451,2592
27452,22106
27453,20636
27454,15549
27456,33951
27457,20050
27458,49829
27459,10775
27460,2864
27460,30390
27461,16350
27461,16928
27461,42869
27462,12454
27573,33514
27574,17437
27575,14991
27575,43582
27576,52277
27577,8987
27579,50979
27580,5907
27581,4588
27582,42933
27583,22852
27584,15745
27585,42362
27587,42923
27588,22472
27589,13677
27590,52559
27593,49220
27594,51245
27595,36805
27596,5390
27598,38957
27599,7676
27600,38609
27601,4141
27603,34187
27604,41488
27606,7273
27607,29832
27608,5367
27609,24837
27610,5907
27611,28104
27667,18515
27667,19073
27667,49477
27669,32526
27670,22595
27671,37307
27672,14013
27673,50690
27674,13296
27675,38380
27677,30650
27678,43980
27679,14261
27680,49475
27681,50108
27682,8632
27682,50366
27684,31527
27685,5269
27686,51406
27687,14261
27688,128
27689,54678
27690,42455
27691,25081
27692,50661
27693,30508
27694,52008
27695,12935
27696,1116
27697,8955
27699,19625
27700,34318
27701,46419
27702,28874
27703,27298
27704,11160
27705,12935
27706,16229
27707,14690
27708,37566
27709,1021
27710,28262
27713,55744
27714,15931
27715,18456
27716,6480
27717,41740
27718,31327
27720,51856
27721,33785
27722,154232
27723,25742
27724,42835
27725,6215
27726,18097
27727,48470
27729,52032
27730,9219
27731,37307
27732,48395
27733,38380
27735,38962
27737,21888
27738,34961
27740,14475
27741,47817
28210,11308
28210,148574
28213,33514
28215,14100
28216,49930
28217,27754
28218,53539
28219,3649
28220,52576
28221,28262
28222,34706
28223,24559
28224,22848
28226,13828
28227,26786
28227,53478
28228,23433
28229,3758
28230,41167
28231,42909
28750,46210
28751,75327
28752,51613
28753,3562
28754,3938
28754,5135
28754,19110
28754,48384
28755,28763
28755,30625
28756,11389
28758,40285
28759,38712
28760,26445
28762,23966
28763,42529
28764,47926
28764,51154
28765,53670
28769,49927
28770,22707
28771,33360
28773,52650
28775,41622
28777,57110
28778,37230
28779,6413
28780,43652
28781,48523
28782,22605
28784,33033
28785,45833
28787,43253
28788,21257
28788,31075
28789,44060
28792,29677
28795,15162
28796,4443
28797,24919
28799,46865
28801,37472
28802,6679
28805,28883
28806,37472
28807,39629
28808,28700
28809,42909
28810,36356
28811,45635
28813,16869
28814,3802
28815,28410
28816,45774
28817,9689
28876,7241
28877,50979
28878,10648
28879,45833
28881,16244
28882,47701
28883,22904
28883,29749
28883,47948
28884,14991
28884,43582
28886,37023
28887,6345
28888,52906
28889,57128
28890,13111
28892,18857
28894,11232
28233,41622
28234,22770
28237,51238
28240,5810
28241,49075
28242,133916
28243,31769
28245,1164
28245,39904
28245,47836
28245,52475
28246,48665
28246,53081
28247,23968
28248,130
28249,31629
28251,17255
28252,326
28254,55330
28255,37793
28256,22407
28256,48965
28895,23968
28898,26786
28900,53244
28901,19211
28901,29526
28903,31994
28904,30895
28905,35574
28905,77230
28906,22219
28907,53328
28908,34358
28910,51278
28911,29900
28912,8879
28913,10592
28917,19796
28919,1191
28920,9109
28920,42529
28921,42909
28924,41003
28925,1337
28926,35562
28927,25237
28928,22234
28928,35785
28929,19571
28930,25283
28931,25607
28932,21795
28933,3298
28935,37230
28936,39432
28937,16719
28938,149662
28939,1586
28941,15925
28942,53501
28942,55033
28943,9266
28944,45833
28945,23381
28945,25166
28946,34583
28947,58472
28948,17025
28949,14100
28950,32622
28951,50346
28952,7746
28954,46196
27742,7554
27743,48914
27744,33537
27746,16767
27747,11554
27748,14988
27749,2477
27749,34453
27750,30352
27751,11567
27752,2477
27752,34453
27753,3937
27754,2632
27755,2477
27755,34453
27756,2477
27756,34453
27757,40716
27758,49268
27759,1925
27760,725
27761,30830
27763,27200
27764,49550
27765,57468
27766,57468
27767,50802
27768,15167
27769,20529
27770,15415
27772,20781
27773,15907
27773,36874
27775,7982
27776,40683
27777,41869
27779,5489
27780,9361
27780,14351
27780,15420
27780,17782
27780,28157
27780,32518
27780,33333
27780,33567
27780,40499
27781,48523
27782,37456
27783,32895
27784,26671
27785,42529
27786,28576
27787,42909
27788,32179
27789,30374
27790,28409
27791,30819
27792,2141
27793,20291
27794,27756
27795,51673
27796,54941
27797,15866
27798,28181
27799,54883
27800,43184
27801,41029
27802,36356
27804,32895
27805,91472
27807,50911
27808,11503
27810,3461
27811,3261
27812,39152
27813,30998
27814,23315
27814,23569
27814,55165
27815,54059
27816,19200
27817,32329
27818,23954
27819,13176
27820,23969
27822,14888
27822,47763
27823,36607
27824,13214
27825,11253
27826,45285
27827,21968
27828,24826
27829,34187
27830,24919
27832,38856
27833,3161
27834,21083
27835,27683
27837,31164
27838,50782
27839,41108
27840,23241
27841,3204
27842,106354
27843,17050
27844,49846
27845,51207
27846,36874
27847,10951
27848,17178
27849,31225
27850,19168
27851,35216
27852,50163
27854,56848
27855,19562
27856,16563
27857,44194
27858,1112
27859,107
27859,6643
27860,6299
27861,111444
27862,42909
27863,51385
27864,21179
27865,55359
27866,39774
27867,149651
27867,149652
27868,45132
27869,56809
27872,18777
27872,32643
27873,9847
27874,27576
27875,28108
27876,44376
27877,8365
27878,27960
27881,34512
27882,35505
27883,26407
27884,7221
27885,8755
27886,17214
27887,19080
27888,35116
27889,41279
27890,9233
27890,40285
27891,18620
27892,35303
27893,11547
27894,27325
27895,44156
27897,2224
27898,41979
27901,33776
27901,51362
27902,4295
27904,39250
27905,7746
27906,1567
27907,50781
27908,35225
27909,51170
27910,38607
27911,10813
27912,48011
27914,17012
27915,17215
27916,31343
27917,40996
27918,3265
27920,14558
27920,48275
27922,26732
27923,8197
27925,1654
27926,18097
27927,34260
27928,49826
27929,39493
27930,16385
27931,32676
27932,32300
27933,10486
27934,14683
27935,115567
27936,6932
27937,2914
27938,30736
27939,28615
27940,40860
27941,46894
27942,5772
27943,17412
27943,40399
27943,42841
27945,23704
27946,8842
27946,9026
27946,9410
27946,24792
27946,43337
27946,46736
27947,52343
27948,31116
27949,27420
27950,51996
27951,19863
27952,7537
27953,10733
27954,2257
27955,36041
27956,16999
27957,2813
27958,24779
27959,16821
27960,49200
27962,48410
27963,56434
27964,24700
27965,55103
27966,30873
27967,31910
27969,51011
27970,5907
27972,56048
27973,31528
27974,42130
27975,11629
27977,50782
27978,5966
27979,21260
27980,27778
27981,14888
27981,47763
27982,16484
27983,55032
27985,14453
27987,54980
27988,31819
27989,14013
27990,50877
27990,56243
27991,38364
27992,3261
27993,50750
27994,49951
27995,49979
27996,17735
27997,57814
27998,49928
27999,41685
28000,17327
28001,3755
28002,37235
28004,49628
28005,28716
28006,43670
28007,33971
28008,900
28009,9316
28010,11483
28012,51245
28013,3925
28014,7553
28015,27035
28016,57116
28018,24867
28019,45973
28020,51125
28021,27449
28021,41063
28022,56113
28023,27676
28024,47323
28025,22376
28027,55636
28028,17214
28029,28374
28030,37607
28031,18820
28032,28636
28033,48869
28035,5883
28035,47120
28036,48711
28037,14465
28037,23009
28038,5765
28039,601
28040,53174
28041,8598
28042,41884
28043,39629
28043,49207
28044,13624
28045,23959
28046,10790
28046,29061
28047,57349
28048,57784
28049,50079
28050,16121
28051,49480
28052,18097
28053,46878
28054,16767
28055,26414
28056,35135
28057,38375
28058,9782
28058,51922
28059,36142
28060,1486
28061,9209
28063,25069
28064,17978
28065,16780
28066,36941
28067,8206
28068,20865
28069,37470
28070,56859
28073,4708
28074,34884
28075,18699
28076,45603
28077,56563
28078,41275
28079,32179
28080,26015
28082,14779
28083,12534
28084,5118
28085,715
28086,49269
28087,50523
28088,17978
28089,7570
28089,21498
28090,5495
28091,46958
28092,3812
28093,25069
28094,39339
28095,7880
28096,8286
28096,25114
28096,26806
28096,51348
28097,440
28098,19291
28099,48238
28100,9132
28101,38457
28102,18060
28103,14988
28106,50754
28106,54987
28107,48241
28108,39587
28109,27095
28110,47324
28111,50979
28112,1064
28113,7160
28114,2701
28115,44816
28116,30352
28117,29310
28118,5305
28119,56384
28120,45355
28122,50979
28123,3953
28124,25126
28125,45355
28127,16385
28128,56687
28129,57714
28131,9233
28133,19352
28134,42909
28135,22344
28136,24404
28137,46293
28138,2751
28140,15183
28142,29035
28143,539
28143,40564
28143,45594
28143,57096
28144,32622
28145,53205
28147,51856
28148,35303
28150,18788
28151,23744
28152,19026
28153,37456
28154,21512
28154,48825
28156,12507
28157,47252
28159,2499
28159,29793
28160,38060
28162,17357
28163,35562
28164,33360
28166,52633
28167,39848
28170,33885
28171,14855
28171,34828
28172,55751
28173,8945
28174,33891
28175,10172
28176,8475
28177,52300
28178,27641
28179,30014
28180,41108
28181,43582
28182,44892
28184,6383
28185,22845
28186,151955
28188,30958
28189,47786
28190,31836
28191,17082
28192,51987
28193,24224
28193,57370
28194,132786
28195,31637
28197,10597
28198,33971
28201,41003
28203,27775
28203,51647
28204,37840
28204,42814
28204,149655
28204,149656
28204,149657
28205,18515
28206,18903
28207,18903
28208,18903
28209,30766
28257,130
28258,46835
28259,20900
28260,2634
28261,51238
28262,73915
28263,46453
28265,33730
28266,49746
28268,33360
28269,36703
28272,46535
28273,26291
28273,30758
28273,48145
28274,8049
28275,42565
28276,51847
28277,17433
28277,140021
28278,18279
28279,14898
28279,57304
28280,31000
28280,44812
28282,51278
28283,10056
28284,43386
28285,48001
28286,40105
28287,10666
28288,49055
28289,25440
28290,38863
28292,27676
28293,35364
28293,52788
28294,37935
28295,52367
28297,34815
28297,46127
28298,51453
28299,16309
28300,10071
28301,19695
28303,21373
28305,39286
28306,22770
28307,33952
28307,151955
28308,27404
28309,4884
28310,55198
28311,39995
28312,42746
28313,37916
28314,11954
28315,39117
28316,31629
28317,48755
28318,21246
28320,34185
28321,53328
28322,25869
28323,17796
28324,37571
28325,27641
28326,27717
28327,13935
28328,12720
28329,46412
28330,35640
28332,6986
28332,43455
28333,30048
28333,49489
28334,7058
28976,7041
28977,4950
28978,18362
28979,1778
28980,53682
28982,35706
28983,38635
28983,43474
28984,15162
28985,48298
28988,52258
28989,30444
28990,2857
28992,50294
28993,28242
28994,49930
28995,12720
28996,9744
28996,27827
29590,53984
29591,54575
29592,4346
29593,13452
29594,12720
29596,12115
29596,44778
29596,47444
29597,28651
29597,30217
29598,25952
29599,49822
29600,27402
29601,6460
29602,25667
29603,8272
29603,56002
29604,46016
29605,45624
29606,11424
29607,51569
29608,15881
29609,46465
29610,6505
29611,57291
29612,1982
29614,38635
29614,43474
29615,21688
29616,14874
29617,5600
29618,10733
29619,2287
29620,32627
29622,22518
29623,7920
29623,19399
29623,22224
29623,47836
29624,40534
29625,27908
29626,36941
29627,16767
29628,56814
29630,49268
29632,57275
29633,39640
29634,44778
29635,74670
29636,25580
29637,30129
29638,23958
29639,15078
29640,14761
29641,30352
29642,23481
29643,43597
29644,16676
29645,45603
28335,18083
28335,36135
28336,50979
28338,11041
28339,41622
28340,1878
28341,18536
28342,52027
28343,57717
28344,44448
28345,16829
28346,19027
28347,25967
28348,35901
28349,42909
28350,11935
28351,9445
28352,23166
28353,27641
28354,26485
28355,14855
28355,25929
28357,6829
28358,50011
28359,17992
28360,21784
28362,23966
28363,8196
28364,47603
28366,10562
28367,57110
28368,49722
28369,34075
28370,43392
28372,6524
28373,8389
28374,55812
28375,29751
28376,42599
28378,31476
28379,10041
28380,41622
28381,55637
28382,27466
28383,1778
28384,1164
28384,39904
28384,47836
28384,52475
28385,43479
28386,29620
28387,31994
28388,50978
28389,42909
28391,45929
28393,34374
28394,49531
28395,2320
28395,10298
28396,42565
28397,7811
28398,19384
28399,53328
28401,444
28403,1016
28404,40686
28405,22379
28406,9778
28407,50979
28408,9109
28408,42529
28410,107
28410,6643
28411,44037
28413,4750
28414,14890
28414,47484
28415,16007
28416,27051
28416,52340
28417,149658
28418,23166
28419,33971
28420,1990
28421,24297
28421,55853
28422,23165
28423,29872
28424,47408
28425,12720
28426,5116
28428,47926
28429,47484
28430,8441
28431,17234
28432,18279
28433,28006
28434,23892
28435,30310
28437,111877
28438,33360
28440,51891
28441,42529
28442,42909
28443,8441
28444,3637
28445,29620
28446,23163
28448,14530
28449,17306
28450,46042
28451,17306
28453,35275
28454,54200
28455,49075
28457,37793
28458,11669
28459,6926
28460,26893
28460,41025
28461,20439
28462,14855
28463,14991
28463,43582
28464,41108
28465,50979
28466,4121
28466,55898
28468,53018
28469,36226
28470,50657
28471,17565
28472,34474
28473,52258
28474,40811
28475,51099
28476,39249
28477,13419
28477,50035
28478,32063
28479,15331
28481,27641
28482,2575
28483,49
28484,26579
28485,1497
28486,30368
28487,7965
28488,1164
28488,39904
28488,47836
28488,52475
28490,57012
28492,22265
28494,23166
28495,52971
28496,44484
28497,1131
28498,57012
28499,50105
28500,45179
28502,5548
28504,26041
28505,34981
28505,53054
28506,44123
28507,6722
28508,42025
28509,7241
28511,27718
28512,24559
28513,6668
28513,33885
28514,32791
28515,42529
28516,33360
28518,22141
28521,2257
28522,29476
28523,32895
28524,1606
28525,51891
28526,33465
28527,25237
28529,34474
28530,16139
28530,141879
28531,26317
28532,17796
28532,18256
28533,26287
28534,17609
28535,14823
28536,31225
28537,33971
28538,14890
28539,21328
28539,21391
28540,22468
28540,33272
28541,75349
28541,78364
28543,52788
28544,34669
28545,28410
28546,31629
28548,26909
28549,3975
28550,47604
28551,42909
28554,23433
28555,19027
28556,31668
28557,35961
28558,49204
28559,30239
28562,38154
28563,14109
28564,18515
28565,41480
28566,16261
28567,33360
28570,3166
28570,45833
28571,7241
28572,46412
28573,54959
28574,28246
28575,23966
28576,18777
28576,28262
28577,24847
28578,11646
28579,37233
28580,24559
28581,32604
28582,27475
28583,13148
28583,19480
28583,55008
28585,130
28586,39931
28587,5489
28589,54106
28590,48523
28591,15538
28592,46042
28593,42287
28594,10690
28595,4568
28596,47285
28597,44037
28598,44037
28599,42529
28600,48709
28601,27641
28602,31794
28603,5504
28603,57310
28604,13048
28606,17433
28607,20330
28608,20726
28609,10023
28610,54512
28611,1415
28612,43455
28614,13668
28615,42565
28616,35961
28617,130
28618,23166
28619,56968
28620,10953
28621,7746
28623,49268
28624,16968
28626,17306
28627,90650
28627,90651
28628,12275
28628,13609
28630,33168
28630,36302
28631,47856
28633,44194
28635,390
28635,49962
28635,141879
28637,52633
28639,39673
28640,1497
28641,13360
28642,42529
28643,49672
28644,27641
28645,43484
28646,89139
28646,150046
28648,37763
28649,34787
28650,55658
28651,18970
28651,43888
28652,49472
28653,36765
28656,10925
28657,10447
28658,31776
28659,9255
28660,17136
28661,40590
28662,45603
28663,47235
28664,55877
28665,11000
28666,8407
28667,5907
28668,9829
28669,20194
28670,42460
28671,31553
28673,28228
28674,49475
28675,28935
28676,40748
28677,57388
28678,49107
28679,31476
28680,8911
28682,1599
28685,40401
28686,17239
28687,6523
28688,18536
28689,23441
28690,41064
28691,31001
28692,40811
28693,21579
28694,3261
28696,21079
28698,34158
28700,55456
28701,51207
28703,23254
28704,23516
28705,25084
28706,41055
28707,42923
28709,19846
28710,53857
28711,51343
28712,11511
28712,42124
28713,1733
28713,18515
28714,26543
28715,55000
28716,47704
28717,7539
28718,15403
28719,53563
28720,6849
28721,55438
28722,48395
28723,35545
28725,40859
28726,15480
28727,37573
28728,18061
28729,36226
28730,36705
28731,27129
28732,4190
28733,10562
28733,48384
28734,35303
28735,57870
28738,41622
28739,9915
28741,38060
28742,35998
28743,51325
28745,37233
28746,20228
28747,56810
28748,3562
28749,6880
28818,43981
28819,38183
28819,38948
28820,10934
28820,22904
28821,18106
28822,11389
28824,34556
28825,50346
28826,8148
28827,4568
28828,2894
28830,25401
28831,42529
28833,55585
28834,23967
28836,57277
28837,37793
28838,37793
28839,17992
28840,26310
28841,49930
28842,57012
28843,54842
28844,23161
28845,37230
28846,25401
28847,25673
28849,1062
28850,36458
28851,16303
28852,16244
28853,22770
28854,12386
28854,27129
28855,1661
28856,2505
28857,5050
28859,23987
28860,51987
28861,57012
28862,48069
28863,36041
28865,38314
28867,28576
28868,29619
28869,15162
28871,15784
28872,11503
28873,46918
28874,30471
28955,37230
28956,1878
28958,4276
28959,14855
28960,11041
28963,23381
28963,25166
28964,56782
28966,36565
28967,41535
28969,3373
28969,32415
28970,29143
28971,47484
28972,48796
28975,1074
29648,25084
29405,49475
29406,44952
29407,1301
29408,20930
29409,9673
29410,18
29411,45372
29412,18699
29413,47204
29414,1225
29415,933
29417,27717
29418,24322
29419,55439
29420,42871
29421,7998
29422,6528
29422,27873
29423,26579
29425,48182
29427,8369
29427,10735
29428,16476
29429,34339
29430,50403
29431,36805
29432,17000
29433,51207
29434,12431
29435,10235
29436,27611
29437,14388
29438,51431
29439,33584
29441,5620
29441,51591
29442,44285
29443,38607
29444,20465
29445,11918
29446,49066
29447,6388
29448,14874
29449,149679
29450,46876
29451,28705
29452,54106
29453,24958
29454,27475
29455,18279
29456,1064
29458,16974
29459,42652
29461,35867
29463,11326
29464,39251
29466,32176
29467,21784
29468,55418
29469,12703
29470,52027
29471,22255
29472,10790
29473,13856
29474,34187
29475,20899
29476,11895
29478,13234
29478,21169
29479,31078
29480,31605
29481,31192
29650,22106
29651,49550
29654,50569
29655,56787
29656,10451
29657,5541
29658,32956
29660,8407
29661,57388
29662,30743
29663,38283
29664,7134
29665,20132
29666,53958
29667,55114
29668,8775
29668,47225
29669,14955
29671,35225
29672,14755
29673,5413
29674,8097
29675,22646
29676,11468
29676,11500
29676,43337
29676,54039
29676,56092
29677,46045
29678,418
29679,16173
29680,45179
29681,49079
29682,39381
29683,18279
29684,28716
29685,15221
29686,52388
29687,28105
29688,52961
29689,36864
29690,23188
29691,23943
29692,38395
29692,57247
29693,10733
29694,4156
29695,51143
29696,1226
29696,18197
29696,46582
29697,14117
29698,28158
29699,28730
29700,55500
29701,46217
29702,36471
29703,41869
29704,31871
29705,7425
29706,37164
29707,21316
29708,5489
29708,22922
29709,49240
29710,31729
29711,5718
29711,20048
29712,5541
29713,49960
29714,52094
29715,980
29716,33600
29717,25742
29718,9401
29719,42501
29721,9362
29722,46232
29723,38469
29724,49902
29725,32603
29726,33217
29727,1067
29728,13493
29729,17005
29730,23968
29731,51362
29732,41892
29733,36879
29734,7618
29735,37060
29736,16385
29737,11563
29737,14500
29738,21513
29739,10061
29740,42747
29741,45143
29742,6332
29744,31476
29745,46257
29746,17480
29747,30565
29748,1753
29749,15162
29750,28979
29753,14086
29754,51673
29755,6331
29756,14701
29757,24043
29759,41064
29760,40175
29761,37204
29762,3596
29763,54558
29764,30765
29765,58906
29766,23957
29766,55395
29767,16149
29768,39249
29769,23968
29770,38875
29771,30488
29772,2457
29773,857
29775,35696
29776,987
29778,17677
29779,3192
29780,47926
29780,51154
29781,25657
29782,31527
29783,27200
29784,19399
29784,22224
29784,33585
29784,39904
29784,47836
29785,15167
29786,55957
29787,33360
29788,26236
29789,154232
29790,15408
29790,77015
29791,16702
29793,33364
29794,25694
29795,41667
29796,38841
29797,50156
28997,18760
28998,40808
28999,19807
29001,26485
29002,50978
29003,44037
29004,44056
29005,1903
29006,49788
29007,56396
29008,525
29009,40808
29010,23165
29010,28158
29013,46042
29015,1778
29016,2574
29016,49685
29018,14013
29018,42861
29020,55330
29023,40859
29024,1778
29026,12720
29027,39931
29028,42569
29030,32816
29031,42818
29032,21260
29033,19571
29034,57110
29035,48097
29037,50979
29038,26485
29040,55029
29041,54737
29042,55609
29044,51361
29046,41948
29047,26827
29048,12322
29048,50473
29049,38254
29051,48148
29052,34187
29053,1997
29054,10903
29055,34583
29056,4393
29057,39183
29058,34339
29059,38724
29061,52420
29062,46016
29063,1310
29064,39250
29066,56729
29067,5663
29068,44453
29069,9271
29071,15820
29072,44060
29073,34625
29074,25090
29075,48844
29076,20000
29077,31221
29078,36136
29079,29776
29080,52634
29081,10041
29082,21067
29083,43626
29086,36712
29087,1471
29089,6077
29090,17306
29092,44453
29093,31241
29094,57275
29095,24559
29096,33360
29097,6827
29098,42226
29099,57175
29100,47961
29101,1778
29102,24975
29103,3125
29103,34260
29104,18712
29105,4256
29107,42909
29108,37153
29109,33531
29110,14690
29110,35483
29111,4727
29112,33971
29113,53240
29115,16519
29116,7130
29116,33606
29116,47386
29116,48781
29116,50481
29117,21173
29120,55751
29121,42746
29122,9013
29122,13081
29122,14854
29122,21073
29122,49328
29122,149663
29122,149664
29123,14855
29123,21412
29124,9109
29124,42529
29125,56318
29126,5422
29128,42909
29129,42529
29130,32588
29132,7221
29133,45833
29134,37033
29135,8329
29136,11462
29137,47757
29137,149665
29137,149666
29139,39476
29140,28401
29141,24975
29142,24975
29143,11330
29144,14877
29144,19860
29144,37592
29145,4496
29146,35303
29146,44345
29147,28501
29148,33348
29149,11726
29152,43072
29153,4568
29153,46044
29160,39477
29162,39830
29163,3825
29163,4477
29163,5769
29163,6829
29163,12758
29163,17543
29163,19675
29163,23659
29163,24193
29163,26986
29163,32437
29163,35591
29163,57428
29165,3166
29165,45833
29167,47926
29168,33360
29170,34458
29171,3562
29172,1144
29173,56936
29174,40588
29175,22737
29176,32895
29177,7041
29178,46865
29179,37149
29180,22802
29181,17306
29182,34474
29183,9153
29184,33151
29185,28429
29186,52719
29187,6697
29188,6679
29188,45172
29189,4496
29190,44853
29191,17143
29193,37793
29194,52715
29195,35842
29197,3590
29198,49989
29199,1062
29203,46535
29204,34260
29205,32860
29206,9266
29208,32189
29209,45408
29210,49018
29211,22904
29212,42909
29214,36871
29215,17109
29216,17306
29217,57275
29218,23107
29219,7909
29220,41167
29221,32997
29222,6554
29224,28326
29226,24783
29227,51278
29228,37793
29229,3844
29230,42605
29231,9989
29232,43652
29235,35340
29236,50996
29238,49204
29239,34692
29240,9109
29240,42529
29242,39249
29243,46593
29244,2421
29245,18153
29246,35574
29247,17732
29248,17306
29249,3068
29249,36039
29251,37793
29253,47926
29254,23968
29255,28262
29256,30890
29257,42814
29258,14757
29259,33416
29260,52300
29262,39308
29263,1589
29264,23161
29267,38411
29268,18097
29269,43931
29271,17306
29272,29272
29273,10999
29273,11588
29273,15556
29273,35303
29275,21617
29276,28716
29277,46042
29278,7790
29278,18312
29279,41622
29280,10576
29281,41622
29284,39575
29284,127377
29284,127378
29284,127379
29285,47926
29285,51154
29286,18788
29287,33360
29288,31983
29289,53328
29291,8204
29291,27404
29291,39674
29291,55637
29292,10041
29293,23967
29294,37800
29296,4256
29297,16309
29298,39629
29299,13806
29300,45833
29301,47946
29302,57012
29303,22848
29305,57012
29307,12720
29308,22848
29309,41584
29311,39308
29312,42529
29313,17306
29314,42529
29316,57247
29317,39071
29319,49705
29320,8399
29322,41948
29323,19781
29324,46412
29325,15556
29326,28716
29327,33360
29328,53825
29329,6110
29331,35116
29332,25361
29333,14527
29334,39355
29335,30592
29336,14190
29337,16071
29338,17638
29339,8755
29340,30133
29341,47444
29342,55658
29343,18120
29345,5251
29346,45683
29348,18097
29350,56871
29351,17916
29352,16534
29352,99306
29353,32569
29354,27445
29355,53396
29356,33282
29357,42198
29357,42958
29358,25069
29359,50682
29360,35172
29361,11157
29362,20218
29363,55914
29364,37607
29365,55696
29366,50584
29368,37607
29369,39259
29370,19196
29371,49477
29372,24639
29373,53898
29374,10731
29375,48616
29377,22007
29379,42747
29381,39674
29382,18161
29383,57033
29384,11122
29385,55871
29386,2701
29387,33720
29388,35162
