person,personLabel,distinction,distinctionLabel,date
http://data.cinematheque.qc.ca/resource/Person145928,Abd al Malik,http://www.wikidata.org/entity/Q16682528,Victoire de l'artiste interprète masculin,2008-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person145928,Abd al Malik,http://www.wikidata.org/entity/Q13452524,officier des Arts et des Lettres,2017-03-23T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person81072,Angèle Dubeau,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person81072,Angèle Dubeau,http://www.wikidata.org/entity/Q61478580,Compagne/Compagnon de l'Ordre des arts et des lettres du Québec,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person81072,Angèle Dubeau,http://www.wikidata.org/entity/Q3404522,prix Denise-Pelletier,2019-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25368,Fabienne Larouche,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,2011-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34635,Louise Lecavalier,http://www.wikidata.org/entity/Q61478580,Compagne/Compagnon de l'Ordre des arts et des lettres du Québec,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person34635,Louise Lecavalier,http://www.wikidata.org/entity/Q3404522,prix Denise-Pelletier,2017-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person45207,Jane Birkin,http://www.wikidata.org/entity/Q13422138,chevalier de l'ordre national du Mérite,2004-09-08T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person45207,Jane Birkin,http://www.wikidata.org/entity/Q13422140,officier de l'ordre national du Mérite,2015-05-15T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person45207,Jane Birkin,http://www.wikidata.org/entity/Q16682527,Victoire de l'artiste interprète féminine,1992-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23669,Marc Laurendeau,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person108885,Julie Rocheleau,http://www.wikidata.org/entity/Q48746469,prix de la BD Fnac,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person108885,Julie Rocheleau,http://www.wikidata.org/entity/Q3405651,prix des libraires du Québec,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person44590,Jean Pierre Lefebvre,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person44590,Jean Pierre Lefebvre,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,2013-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person5940,Marcel Carné,http://www.wikidata.org/entity/Q734335,prix Louis-Delluc,1939-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person5940,Marcel Carné,http://www.wikidata.org/entity/Q3703245,David Luchino Visconti,1991-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person5940,Marcel Carné,http://www.wikidata.org/entity/Q514445,Lifetime Achievement Award des Prix du cinéma européen,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person5940,Marcel Carné,http://www.wikidata.org/entity/Q727282,César d'honneur,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person5940,Marcel Carné,http://www.wikidata.org/entity/Q268670,Praemium Imperiale,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47285,Michèle Cournoyer,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,2017-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q61478580,Compagne/Compagnon de l'Ordre des arts et des lettres du Québec,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q15464509,grand officier de l'Ordre national du Québec,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q1377772,Prix du cinéma européen du meilleur film non-européen,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q992455,prix Molson,1991-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q857933,allée des célébrités canadiennes,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,1990-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person15334,Denys Arcand,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person141628,Ginette Noiseux,http://www.wikidata.org/entity/Q15278101,Membre de l’Ordre du Canada,2020-12-30T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25440,Marcel Carrière,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,2011-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40808,Hubert Aquin,http://www.wikidata.org/entity/Q3404375,prix Athanase-David,1972-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40808,Hubert Aquin,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,1968-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person114098,Fabien Cloutier,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person27004,Gérard Poirier,http://www.wikidata.org/entity/Q99700,Ordre du Canada,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person27004,Gérard Poirier,http://www.wikidata.org/entity/Q15464524,officier de l'Ordre national du Québec,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person27004,Gérard Poirier,http://www.wikidata.org/entity/Q21672149,chevalier de l'ordre de la Pléiade,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person27004,Gérard Poirier,http://www.wikidata.org/entity/Q3404763,Prix Gémeaux du meilleur rôle de soutien masculin,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person27004,Gérard Poirier,http://www.wikidata.org/entity/Q3404759,Prix Gémeaux du meilleur premier rôle masculin,1988-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31883,Michel Legrand,http://www.wikidata.org/entity/Q22344608,Oscar de la meilleure chanson originale,1984-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person39428,Richard Anconina,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q24241,César de la meilleure actrice,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q268670,Praemium Imperiale,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q24241,César de la meilleure actrice,1981-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q3404521,David di Donatello de la meilleure actrice étrangère,1981-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q2089918,coupe Volpi pour la meilleure interprétation féminine,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q514445,Lifetime Achievement Award des Prix du cinéma européen,2013-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q708135,Ours d'argent,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q287062,Ours d'or d'honneur,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q1377738,prix du cinéma européen de la meilleure actrice,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q749235,Festival international du film de Moscou,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person8981,Catherine Deneuve,http://www.wikidata.org/entity/Q908858,prix Donostia,1994-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22539,André Gagnon,http://www.wikidata.org/entity/Q6314081,prix Juno de l'album instrumental de l'année,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22539,André Gagnon,http://www.wikidata.org/entity/Q16958655,prix Juno de l'album classique de l'année : performance vocale ou chorale,2014-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22539,André Gagnon,http://www.wikidata.org/entity/Q6314042,prix Juno de l'album de l'année,1977-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22539,André Gagnon,http://www.wikidata.org/entity/Q6314081,prix Juno de l'album instrumental de l'année,1978-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22539,André Gagnon,http://www.wikidata.org/entity/Q61478580,Compagne/Compagnon de l'Ordre des arts et des lettres du Québec,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person30673,Albert Millaire,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person7241,André Melançon,http://www.wikidata.org/entity/Q61478580,Compagne/Compagnon de l'Ordre des arts et des lettres du Québec,2016-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person7241,André Melançon,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person7241,André Melançon,http://www.wikidata.org/entity/Q15464524,officier de l'Ordre national du Québec,2013-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person97451,Christian LeBlanc,http://www.wikidata.org/entity/Q3019364,Daytime Emmy Award du meilleur acteur dans une série télévisée dramatique,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person97451,Christian LeBlanc,http://www.wikidata.org/entity/Q3019364,Daytime Emmy Award du meilleur acteur dans une série télévisée dramatique,2009-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person97451,Christian LeBlanc,http://www.wikidata.org/entity/Q3019364,Daytime Emmy Award du meilleur acteur dans une série télévisée dramatique,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person21823,Janette Bertrand,http://www.wikidata.org/entity/Q15278107,Compagnon de l’Ordre du Canada,2020-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person21823,Janette Bertrand,http://www.wikidata.org/entity/Q3404685,prix Guy-Mauffette,2011-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person21823,Janette Bertrand,http://www.wikidata.org/entity/Q51527076,docteur honoris causa de l'Université Laval,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person21823,Janette Bertrand,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22770,Co Hoedeman,http://www.wikidata.org/entity/Q917808,Oscar du meilleur court métrage d'animation,1977-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person6154,Pierre Hébert,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person39057,Yvon Rivard,http://www.wikidata.org/entity/Q3404620,Prix Gabrielle-Roy,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person39057,Yvon Rivard,http://www.wikidata.org/entity/Q3404870,Prix Jean-Éthier-Blais,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person39057,Yvon Rivard,http://www.wikidata.org/entity/Q3114802,Grand Prix du livre de Montréal,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person39057,Yvon Rivard,http://www.wikidata.org/entity/Q3114802,Grand Prix du livre de Montréal,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person39057,Yvon Rivard,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person18421,François Barbeau,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24742,Geneviève Bujold,http://www.wikidata.org/entity/Q463085,Golden Globe de la meilleure actrice dans un film dramatique,1969-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24742,Geneviève Bujold,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31638,Carole Fréchette,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2014-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person3736,Jean Beaudry,http://www.wikidata.org/entity/Q3404684,Prix Guy-L'Écuyer,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47927,François Bouvier,http://www.wikidata.org/entity/Q3404684,Prix Guy-L'Écuyer,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52819,Monique Leyrac,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52819,Monique Leyrac,http://www.wikidata.org/entity/Q3404522,prix Denise-Pelletier,2013-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52819,Monique Leyrac,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person53634,Michel Rivard,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person9311,Donald Sutherland,http://www.wikidata.org/entity/Q3405815,prix du Gouverneur général pour les arts du spectacle,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person9311,Donald Sutherland,http://www.wikidata.org/entity/Q727328,Oscar d'honneur,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person9311,Donald Sutherland,http://www.wikidata.org/entity/Q945887,Primetime Emmy Award du meilleur acteur dans un second rôle dans une mini-série ou un téléfilm,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person9311,Donald Sutherland,http://www.wikidata.org/entity/Q857933,allée des célébrités canadiennes,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person152876,Phylicia Rashad,http://www.wikidata.org/entity/Q185299,Tony Award de la meilleure actrice dans une pièce,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person153963,Loren Dean,http://www.wikidata.org/entity/Q1131356,Theatre World Award,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person14890,Gilles Groulx,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person2892,Zachary Richard,http://www.wikidata.org/entity/Q3404452,prix Champlain,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person33348,Georges Dufaux,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person6551,Glynis Johns,http://www.wikidata.org/entity/Q1537996,Tony Award de la meilleure actrice dans une comédie musicale,1973-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person6551,Glynis Johns,http://www.wikidata.org/entity/Q1150306,Disney Legend,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person81244,Anne-Marie Olivier,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2018-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person106979,Yves Thériault,http://www.wikidata.org/entity/Q3404375,prix Athanase-David,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person106979,Yves Thériault,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,1961-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person106979,Yves Thériault,http://www.wikidata.org/entity/Q3405179,prix Québec-Paris,1961-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person29522,Hélène Loiselle,http://www.wikidata.org/entity/Q3404522,prix Denise-Pelletier,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person30608,Léa Pool,http://www.wikidata.org/entity/Q3404315,prix Albert-Tessier,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person42046,Claude Léveillée,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person49059,Atom Egoyan,http://www.wikidata.org/entity/Q15278107,Compagnon de l’Ordre du Canada,2015-11-19T00:00:00Z
